season,round,constructorRef,constructorId,raceId,points_after_race,wins_after_race,position_after_race,positionText,constructorStandingsId,points,wins,position
2015,18,mercedes,131,944,660.0,15,1,1,26405,617.0,14.0,1.0
2015,18,ferrari,6,944,401.0,3,2,2,26406,374.0,3.0,2.0
2015,18,williams,3,944,253.0,0,3,3,26407,243.0,0.0,3.0
2015,18,red_bull,9,944,178.0,0,4,4,26409,172.0,0.0,4.0
2015,18,force_india,10,944,120.0,0,5,5,26410,112.0,0.0,5.0
2015,18,lotus_f1,208,944,76.0,0,6,6,26413,71.0,0.0,6.0
2015,18,toro_rosso,5,944,67.0,0,7,7,26411,65.0,0.0,7.0
2015,18,sauber,15,944,36.0,0,8,8,26408,36.0,0.0,8.0
2015,18,mclaren,1,944,27.0,0,9,9,26412,27.0,0.0,9.0
2015,18,manor,209,944,0.0,0,10,10,26414,0.0,0.0,10.0
2015,19,mercedes,131,945,703.0,16,1,1,26426,660.0,15.0,1.0
2015,19,ferrari,6,945,428.0,3,2,2,26427,401.0,3.0,2.0
2015,19,williams,3,945,257.0,0,3,3,26428,253.0,0.0,3.0
2015,19,red_bull,9,945,187.0,0,4,4,26430,178.0,0.0,4.0
2015,19,force_india,10,945,136.0,0,5,5,26431,120.0,0.0,5.0
2015,19,lotus_f1,208,945,78.0,0,6,6,26434,76.0,0.0,6.0
2015,19,toro_rosso,5,945,67.0,0,7,7,26432,67.0,0.0,7.0
2015,19,sauber,15,945,36.0,0,8,8,26429,36.0,0.0,8.0
2015,19,mclaren,1,945,27.0,0,9,9,26433,27.0,0.0,9.0
2015,19,manor,209,945,0.0,0,10,10,26435,0.0,0.0,10.0
2016,1,mercedes,131,948,43.0,1,1,1,26557,0.0,0.0,0.0
2016,1,ferrari,6,948,15.0,0,2,2,26558,0.0,0.0,0.0
2016,1,williams,3,948,14.0,0,3,3,26560,0.0,0.0,0.0
2016,1,red_bull,9,948,12.0,0,4,4,26559,0.0,0.0,0.0
2016,1,haas,210,948,8.0,0,5,5,26561,0.0,0.0,0.0
2016,1,force_india,10,948,6.0,0,6,6,26562,0.0,0.0,0.0
2016,1,toro_rosso,5,948,3.0,0,7,7,26563,0.0,0.0,0.0
2016,1,renault,4,948,0.0,0,8,8,26564,0.0,0.0,0.0
2016,1,mclaren,1,948,0.0,0,9,9,26565,0.0,0.0,0.0
2016,1,sauber,15,948,0.0,0,10,10,26566,0.0,0.0,0.0
2016,1,manor,209,948,0.0,0,11,11,26567,0.0,0.0,0.0
2016,2,mercedes,131,949,83.0,2,1,1,26447,43.0,1.0,1.0
2016,2,ferrari,6,949,33.0,0,2,2,26448,15.0,0.0,2.0
2016,2,red_bull,9,949,30.0,0,3,3,26449,12.0,0.0,4.0
2016,2,williams,3,949,20.0,0,4,4,26450,14.0,0.0,3.0
2016,2,haas,210,949,18.0,0,5,5,26451,8.0,0.0,5.0
2016,2,toro_rosso,5,949,11.0,0,6,6,26453,3.0,0.0,7.0
2016,2,force_india,10,949,6.0,0,7,7,26452,6.0,0.0,6.0
2016,2,mclaren,1,949,1.0,0,8,8,26455,0.0,0.0,9.0
2016,2,renault,4,949,0.0,0,9,9,26454,0.0,0.0,8.0
2016,2,sauber,15,949,0.0,0,10,10,26456,0.0,0.0,10.0
2016,2,manor,209,949,0.0,0,11,11,26457,0.0,0.0,11.0
2016,3,mercedes,131,950,114.0,3,1,1,26458,83.0,2.0,1.0
2016,3,ferrari,6,950,61.0,0,2,2,26459,33.0,0.0,2.0
2016,3,red_bull,9,950,57.0,0,3,3,26460,30.0,0.0,3.0
2016,3,williams,3,950,29.0,0,4,4,26461,20.0,0.0,4.0
2016,3,haas,210,950,18.0,0,5,5,26462,18.0,0.0,5.0
2016,3,toro_rosso,5,950,17.0,0,6,6,26464,11.0,0.0,6.0
2016,3,force_india,10,950,6.0,0,7,7,26463,6.0,0.0,7.0
2016,3,mclaren,1,950,1.0,0,8,8,26466,1.0,0.0,8.0
2016,3,renault,4,950,0.0,0,9,9,26465,0.0,0.0,9.0
2016,3,sauber,15,950,0.0,0,10,10,26467,0.0,0.0,10.0
2016,3,manor,209,950,0.0,0,11,11,26468,0.0,0.0,11.0
2016,4,mercedes,131,951,157.0,4,1,1,26469,114.0,3.0,1.0
2016,4,ferrari,6,951,76.0,0,2,2,26470,61.0,0.0,2.0
2016,4,red_bull,9,951,57.0,0,3,3,26471,57.0,0.0,3.0
2016,4,williams,3,951,51.0,0,4,4,26472,29.0,0.0,4.0
2016,4,haas,210,951,22.0,0,5,5,26473,18.0,0.0,5.0
2016,4,toro_rosso,5,951,17.0,0,6,6,26475,17.0,0.0,6.0
2016,4,mclaren,1,951,10.0,0,7,7,26477,1.0,0.0,8.0
2016,4,force_india,10,951,8.0,0,8,8,26474,6.0,0.0,7.0
2016,4,renault,4,951,6.0,0,9,9,26476,0.0,0.0,9.0
2016,4,sauber,15,951,0.0,0,10,10,26478,0.0,0.0,10.0
2016,4,manor,209,951,0.0,0,11,11,26479,0.0,0.0,11.0
2016,5,mercedes,131,952,157.0,4,1,1,26480,157.0,4.0,1.0
2016,5,ferrari,6,952,109.0,0,2,2,26481,76.0,0.0,2.0
2016,5,red_bull,9,952,94.0,1,3,3,26482,57.0,0.0,3.0
2016,5,williams,3,952,65.0,0,4,4,26483,51.0,0.0,4.0
2016,5,toro_rosso,5,952,26.0,0,5,5,26486,17.0,0.0,6.0
2016,5,haas,210,952,22.0,0,6,6,26484,22.0,0.0,5.0
2016,5,force_india,10,952,14.0,0,7,7,26485,8.0,0.0,8.0
2016,5,mclaren,1,952,12.0,0,8,8,26488,10.0,0.0,7.0
2016,5,renault,4,952,6.0,0,9,9,26487,6.0,0.0,9.0
2016,5,sauber,15,952,0.0,0,10,10,26489,0.0,0.0,10.0
2016,5,manor,209,952,0.0,0,11,11,26490,0.0,0.0,11.0
2016,6,mercedes,131,953,188.0,5,1,1,26491,157.0,4.0,1.0
2016,6,ferrari,6,953,121.0,0,2,2,26492,109.0,0.0,2.0
2016,6,red_bull,9,953,112.0,1,3,3,26493,94.0,1.0,3.0
2016,6,williams,3,953,66.0,0,4,4,26494,65.0,0.0,4.0
2016,6,force_india,10,953,37.0,0,5,5,26496,14.0,0.0,7.0
2016,6,toro_rosso,5,953,30.0,0,6,6,26497,26.0,0.0,5.0
2016,6,mclaren,1,953,24.0,0,7,7,26499,12.0,0.0,8.0
2016,6,haas,210,953,22.0,0,8,8,26495,22.0,0.0,6.0
2016,6,renault,4,953,6.0,0,9,9,26498,6.0,0.0,9.0
2016,6,sauber,15,953,0.0,0,10,10,26500,0.0,0.0,10.0
2016,6,manor,209,953,0.0,0,11,11,26501,0.0,0.0,11.0
2016,7,mercedes,131,954,223.0,6,1,1,26502,188.0,5.0,1.0
2016,7,ferrari,6,954,147.0,0,2,2,26503,121.0,0.0,2.0
2016,7,red_bull,9,954,130.0,1,3,3,26504,112.0,1.0,3.0
2016,7,williams,3,954,81.0,0,4,4,26505,66.0,0.0,4.0
2016,7,force_india,10,954,42.0,0,5,5,26507,37.0,0.0,5.0
2016,7,toro_rosso,5,954,32.0,0,6,6,26508,30.0,0.0,6.0
2016,7,mclaren,1,954,24.0,0,7,7,26510,24.0,0.0,7.0
2016,7,haas,210,954,22.0,0,8,8,26506,22.0,0.0,8.0
2016,7,renault,4,954,6.0,0,9,9,26509,6.0,0.0,9.0
2016,7,sauber,15,954,0.0,0,10,10,26511,0.0,0.0,10.0
2016,7,manor,209,954,0.0,0,11,11,26512,0.0,0.0,11.0
2016,8,mercedes,131,955,258.0,7,1,1,26524,223.0,6.0,1.0
2016,8,ferrari,6,955,177.0,0,2,2,26525,147.0,0.0,2.0
2016,8,red_bull,9,955,140.0,1,3,3,26526,130.0,1.0,3.0
2016,8,williams,3,955,90.0,0,4,4,26527,81.0,0.0,4.0
2016,8,force_india,10,955,59.0,0,5,5,26529,42.0,0.0,5.0
2016,8,toro_rosso,5,955,32.0,0,6,6,26530,32.0,0.0,6.0
2016,8,mclaren,1,955,24.0,0,7,7,26532,24.0,0.0,7.0
2016,8,haas,210,955,22.0,0,8,8,26528,22.0,0.0,8.0
2016,8,renault,4,955,6.0,0,9,9,26531,6.0,0.0,9.0
2016,8,sauber,15,955,0.0,0,10,10,26533,0.0,0.0,10.0
2016,8,manor,209,955,0.0,0,11,11,26534,0.0,0.0,11.0
2016,9,mercedes,131,956,295.0,8,1,1,26535,258.0,7.0,1.0
2016,9,ferrari,6,956,192.0,0,2,2,26536,177.0,0.0,2.0
2016,9,red_bull,9,956,168.0,1,3,3,26537,140.0,1.0,3.0
2016,9,williams,3,956,92.0,0,4,4,26538,90.0,0.0,4.0
2016,9,force_india,10,956,59.0,0,5,5,26540,59.0,0.0,5.0
2016,9,toro_rosso,5,956,36.0,0,6,6,26541,32.0,0.0,6.0
2016,9,mclaren,1,956,32.0,0,7,7,26543,24.0,0.0,7.0
2016,9,haas,210,956,28.0,0,8,8,26539,22.0,0.0,8.0
2016,9,renault,4,956,6.0,0,9,9,26542,6.0,0.0,9.0
2016,9,manor,209,956,1.0,0,10,10,26545,0.0,0.0,11.0
2016,9,sauber,15,956,0.0,0,11,11,26544,0.0,0.0,10.0
2016,10,mercedes,131,957,335.0,9,1,1,26546,295.0,8.0,1.0
2016,10,ferrari,6,957,204.0,0,2,2,26547,192.0,0.0,2.0
2016,10,red_bull,9,957,198.0,1,3,3,26548,168.0,1.0,3.0
2016,10,williams,3,957,92.0,0,4,4,26549,92.0,0.0,4.0
2016,10,force_india,10,957,73.0,0,5,5,26551,59.0,0.0,5.0
2016,10,toro_rosso,5,957,41.0,0,6,6,26552,36.0,0.0,6.0
2016,10,mclaren,1,957,32.0,0,7,7,26554,32.0,0.0,7.0
2016,10,haas,210,957,28.0,0,8,8,26550,28.0,0.0,8.0
2016,10,renault,4,957,6.0,0,9,9,26553,6.0,0.0,9.0
2016,10,manor,209,957,1.0,0,10,10,26556,1.0,0.0,10.0
2016,10,sauber,15,957,0.0,0,11,11,26555,0.0,0.0,11.0
2016,11,mercedes,131,958,378.0,10,1,1,26568,335.0,9.0,1.0
2016,11,ferrari,6,958,224.0,0,2,2,26569,204.0,0.0,2.0
2016,11,red_bull,9,958,223.0,1,3,3,26570,198.0,1.0,3.0
2016,11,williams,3,958,94.0,0,4,4,26571,92.0,0.0,4.0
2016,11,force_india,10,958,74.0,0,5,5,26573,73.0,0.0,5.0
2016,11,toro_rosso,5,958,45.0,0,6,6,26574,41.0,0.0,6.0
2016,11,mclaren,1,958,38.0,0,7,7,26576,32.0,0.0,7.0
2016,11,haas,210,958,28.0,0,8,8,26572,28.0,0.0,8.0
2016,11,renault,4,958,6.0,0,9,9,26575,6.0,0.0,9.0
2016,11,manor,209,958,1.0,0,10,10,26578,1.0,0.0,10.0
2016,11,sauber,15,958,0.0,0,11,11,26577,0.0,0.0,11.0
2016,12,mercedes,131,959,415.0,11,1,1,26579,378.0,10.0,1.0
2016,12,red_bull,9,959,256.0,1,2,2,26581,223.0,1.0,3.0
2016,12,ferrari,6,959,242.0,0,3,3,26580,224.0,0.0,2.0
2016,12,williams,3,959,96.0,0,4,4,26582,94.0,0.0,4.0
2016,12,force_india,10,959,81.0,0,5,5,26584,74.0,0.0,5.0
2016,12,toro_rosso,5,959,45.0,0,6,6,26585,45.0,0.0,6.0
2016,12,mclaren,1,959,42.0,0,7,7,26587,38.0,0.0,7.0
2016,12,haas,210,959,28.0,0,8,8,26583,28.0,0.0,8.0
2016,12,renault,4,959,6.0,0,9,9,26586,6.0,0.0,9.0
2016,12,manor,209,959,1.0,0,10,10,26589,1.0,0.0,10.0
2016,12,sauber,15,959,0.0,0,11,11,26588,0.0,0.0,11.0
2016,13,mercedes,131,960,455.0,12,1,1,26590,415.0,11.0,1.0
2016,13,red_bull,9,960,274.0,1,2,2,26592,256.0,1.0,2.0
2016,13,ferrari,6,960,252.0,0,3,3,26591,242.0,0.0,3.0
2016,13,force_india,10,960,103.0,0,4,4,26595,81.0,0.0,5.0
2016,13,williams,3,960,101.0,0,5,5,26593,96.0,0.0,4.0
2016,13,mclaren,1,960,48.0,0,6,6,26598,42.0,0.0,7.0
2016,13,toro_rosso,5,960,45.0,0,7,7,26596,45.0,0.0,6.0
2016,13,haas,210,960,28.0,0,8,8,26594,28.0,0.0,8.0
2016,13,renault,4,960,6.0,0,9,9,26597,6.0,0.0,9.0
2016,13,manor,209,960,1.0,0,10,10,26600,1.0,0.0,10.0
2016,13,sauber,15,960,0.0,0,11,11,26599,0.0,0.0,11.0
2016,14,mercedes,131,961,498.0,13,1,1,26601,455.0,12.0,1.0
2016,14,red_bull,9,961,290.0,1,2,2,26603,274.0,1.0,2.0
2016,14,ferrari,6,961,279.0,0,3,3,26602,252.0,0.0,3.0
2016,14,williams,3,961,111.0,0,4,4,26604,101.0,0.0,5.0
2016,14,force_india,10,961,108.0,0,5,5,26606,103.0,0.0,4.0
2016,14,mclaren,1,961,48.0,0,6,6,26609,48.0,0.0,6.0
2016,14,toro_rosso,5,961,45.0,0,7,7,26607,45.0,0.0,7.0
2016,14,haas,210,961,28.0,0,8,8,26605,28.0,0.0,8.0
2016,14,renault,4,961,6.0,0,9,9,26608,6.0,0.0,9.0
2016,14,manor,209,961,1.0,0,10,10,26611,1.0,0.0,10.0
2016,14,sauber,15,961,0.0,0,11,11,26610,0.0,0.0,11.0
2016,15,mercedes,131,962,538.0,14,1,1,26612,498.0,13.0,1.0
2016,15,red_bull,9,962,316.0,1,2,2,26614,290.0,1.0,2.0
2016,15,ferrari,6,962,301.0,0,3,3,26613,279.0,0.0,3.0
2016,15,force_india,10,962,112.0,0,4,4,26617,108.0,0.0,5.0
2016,15,williams,3,962,111.0,0,5,5,26615,111.0,0.0,4.0
2016,15,mclaren,1,962,54.0,0,6,6,26620,48.0,0.0,6.0
2016,15,toro_rosso,5,962,47.0,0,7,7,26618,45.0,0.0,7.0
2016,15,haas,210,962,28.0,0,8,8,26616,28.0,0.0,8.0
2016,15,renault,4,962,7.0,0,9,9,26619,6.0,0.0,9.0
2016,15,manor,209,962,1.0,0,10,10,26622,1.0,0.0,10.0
2016,15,sauber,15,962,0.0,0,11,11,26621,0.0,0.0,11.0
2016,16,mercedes,131,963,553.0,14,1,1,26623,538.0,14.0,1.0
2016,16,red_bull,9,963,359.0,2,2,2,26625,316.0,1.0,2.0
2016,16,ferrari,6,963,313.0,0,3,3,26624,301.0,0.0,3.0
2016,16,force_india,10,963,124.0,0,4,4,26628,112.0,0.0,4.0
2016,16,williams,3,963,121.0,0,5,5,26626,111.0,0.0,5.0
2016,16,mclaren,1,963,62.0,0,6,6,26631,54.0,0.0,6.0
2016,16,toro_rosso,5,963,47.0,0,7,7,26629,47.0,0.0,7.0
2016,16,haas,210,963,28.0,0,8,8,26627,28.0,0.0,8.0
2016,16,renault,4,963,8.0,0,9,9,26630,7.0,0.0,9.0
2016,16,manor,209,963,1.0,0,10,10,26633,1.0,0.0,10.0
2016,16,sauber,15,963,0.0,0,11,11,26632,0.0,0.0,11.0
2016,17,mercedes,131,964,593.0,15,1,1,26634,553.0,14.0,1.0
2016,17,red_bull,9,964,385.0,2,2,2,26636,359.0,2.0,2.0
2016,17,ferrari,6,964,335.0,0,3,3,26635,313.0,0.0,3.0
2016,17,force_india,10,964,134.0,0,4,4,26639,124.0,0.0,4.0
2016,17,williams,3,964,124.0,0,5,5,26637,121.0,0.0,5.0
2016,17,mclaren,1,964,62.0,0,6,6,26642,62.0,0.0,6.0
2016,17,toro_rosso,5,964,47.0,0,7,7,26640,47.0,0.0,7.0
2016,17,haas,210,964,28.0,0,8,8,26638,28.0,0.0,8.0
2016,17,renault,4,964,8.0,0,9,9,26641,8.0,0.0,9.0
2016,17,manor,209,964,1.0,0,10,10,26644,1.0,0.0,10.0
2016,17,sauber,15,964,0.0,0,11,11,26643,0.0,0.0,11.0
2016,18,mercedes,131,965,636.0,16,1,1,26689,593.0,15.0,1.0
2016,18,red_bull,9,965,400.0,2,2,2,26691,385.0,2.0,2.0
2016,18,ferrari,6,965,347.0,0,3,3,26690,335.0,0.0,3.0
2016,18,force_india,10,965,138.0,0,4,4,26694,134.0,0.0,4.0
2016,18,williams,3,965,130.0,0,5,5,26692,124.0,0.0,5.0
2016,18,mclaren,1,965,74.0,0,6,6,26697,62.0,0.0,6.0
2016,18,toro_rosso,5,965,55.0,0,7,7,26695,47.0,0.0,7.0
2016,18,haas,210,965,29.0,0,8,8,26693,28.0,0.0,8.0
2016,18,renault,4,965,8.0,0,9,9,26696,8.0,0.0,9.0
2016,18,manor,209,965,1.0,0,10,10,26699,1.0,0.0,10.0
2016,18,sauber,15,965,0.0,0,11,11,26698,0.0,0.0,11.0
2016,19,mercedes,131,966,679.0,17,1,1,26700,636.0,16.0,1.0
2016,19,red_bull,9,966,427.0,2,2,2,26702,400.0,2.0,2.0
2016,19,ferrari,6,966,365.0,0,3,3,26701,347.0,0.0,3.0
2016,19,force_india,10,966,145.0,0,4,4,26705,138.0,0.0,4.0
2016,19,williams,3,966,136.0,0,5,5,26703,130.0,0.0,5.0
2016,19,mclaren,1,966,74.0,0,6,6,26708,74.0,0.0,6.0
2016,19,toro_rosso,5,966,55.0,0,7,7,26706,55.0,0.0,7.0
2016,19,haas,210,966,29.0,0,8,8,26704,29.0,0.0,8.0
2016,19,renault,4,966,8.0,0,9,9,26707,8.0,0.0,9.0
2016,19,manor,209,966,1.0,0,10,10,26710,1.0,0.0,10.0
2016,19,sauber,15,966,0.0,0,11,11,26709,0.0,0.0,11.0
2016,20,mercedes,131,967,722.0,18,1,1,26711,679.0,17.0,1.0
2016,20,red_bull,9,967,446.0,2,2,2,26713,427.0,2.0,2.0
2016,20,ferrari,6,967,375.0,0,3,3,26712,365.0,0.0,3.0
2016,20,force_india,10,967,163.0,0,4,4,26716,145.0,0.0,4.0
2016,20,williams,3,967,136.0,0,5,5,26714,136.0,0.0,5.0
2016,20,mclaren,1,967,75.0,0,6,6,26719,74.0,0.0,6.0
2016,20,toro_rosso,5,967,63.0,0,7,7,26717,55.0,0.0,7.0
2016,20,haas,210,967,29.0,0,8,8,26715,29.0,0.0,8.0
2016,20,renault,4,967,8.0,0,9,9,26718,8.0,0.0,9.0
2016,20,sauber,15,967,2.0,0,10,10,26720,0.0,0.0,11.0
2016,20,manor,209,967,1.0,0,11,11,26721,1.0,0.0,10.0
2016,21,mercedes,131,968,765.0,19,1,1,26722,722.0,18.0,1.0
2016,21,red_bull,9,968,468.0,2,2,2,26724,446.0,2.0,2.0
2016,21,ferrari,6,968,398.0,0,3,3,26723,375.0,0.0,3.0
2016,21,force_india,10,968,173.0,0,4,4,26727,163.0,0.0,4.0
2016,21,williams,3,968,138.0,0,5,5,26725,136.0,0.0,5.0
2016,21,mclaren,1,968,76.0,0,6,6,26730,75.0,0.0,6.0
2016,21,toro_rosso,5,968,63.0,0,7,7,26728,63.0,0.0,7.0
2016,21,haas,210,968,29.0,0,8,8,26726,29.0,0.0,8.0
2016,21,renault,4,968,8.0,0,9,9,26729,8.0,0.0,9.0
2016,21,sauber,15,968,2.0,0,10,10,26731,2.0,0.0,10.0
2016,21,manor,209,968,1.0,0,11,11,26732,1.0,0.0,11.0
2017,1,ferrari,6,969,37.0,1,1,1,26733,0.0,0.0,0.0
2017,1,mercedes,131,969,33.0,0,2,2,26734,0.0,0.0,0.0
2017,1,red_bull,9,969,10.0,0,3,3,26735,0.0,0.0,0.0
2017,1,williams,3,969,8.0,0,4,4,26736,0.0,0.0,0.0
2017,1,force_india,10,969,7.0,0,5,5,26737,0.0,0.0,0.0
2017,1,toro_rosso,5,969,6.0,0,6,6,26738,0.0,0.0,0.0
2017,1,renault,4,969,0.0,0,7,7,26739,0.0,0.0,0.0
2017,1,sauber,15,969,0.0,0,8,8,26740,0.0,0.0,0.0
2017,1,mclaren,1,969,0.0,0,9,9,26741,0.0,0.0,0.0
2017,1,haas,210,969,0.0,0,10,10,26742,0.0,0.0,0.0
2017,2,mercedes,131,970,66.0,1,1,1,26744,33.0,0.0,2.0
2017,2,ferrari,6,970,65.0,1,2,2,26743,37.0,1.0,1.0
2017,2,red_bull,9,970,37.0,0,3,3,26745,10.0,0.0,3.0
2017,2,toro_rosso,5,970,12.0,0,4,4,26748,6.0,0.0,6.0
2017,2,force_india,10,970,10.0,0,5,5,26747,7.0,0.0,5.0
2017,2,williams,3,970,8.0,0,6,6,26746,8.0,0.0,4.0
2017,2,haas,210,970,4.0,0,7,7,26752,0.0,0.0,10.0
2017,2,renault,4,970,0.0,0,8,8,26749,0.0,0.0,7.0
2017,2,sauber,15,970,0.0,0,9,9,26750,0.0,0.0,8.0
2017,2,mclaren,1,970,0.0,0,10,10,26751,0.0,0.0,9.0
2017,3,ferrari,6,971,102.0,2,1,1,26753,65.0,1.0,2.0
2017,3,mercedes,131,971,99.0,1,2,2,26754,66.0,1.0,1.0
2017,3,red_bull,9,971,47.0,0,3,3,26755,37.0,0.0,3.0
2017,3,force_india,10,971,17.0,0,4,4,26757,10.0,0.0,5.0
2017,3,williams,3,971,16.0,0,5,5,26756,8.0,0.0,6.0
2017,3,toro_rosso,5,971,12.0,0,6,6,26758,12.0,0.0,4.0
2017,3,haas,210,971,8.0,0,7,7,26762,4.0,0.0,7.0
2017,3,renault,4,971,2.0,0,8,8,26759,0.0,0.0,8.0
2017,3,sauber,15,971,0.0,0,9,9,26760,0.0,0.0,9.0
2017,3,mclaren,1,971,0.0,0,10,10,26761,0.0,0.0,10.0
2017,4,mercedes,131,972,136.0,2,1,1,26764,99.0,1.0,2.0
2017,4,ferrari,6,972,135.0,2,2,2,26763,102.0,2.0,1.0
2017,4,red_bull,9,972,57.0,0,3,3,26765,47.0,0.0,3.0
2017,4,force_india,10,972,31.0,0,4,4,26767,17.0,0.0,4.0
2017,4,williams,3,972,18.0,0,5,5,26766,16.0,0.0,5.0
2017,4,toro_rosso,5,972,13.0,0,6,6,26768,12.0,0.0,6.0
2017,4,haas,210,972,8.0,0,7,7,26772,8.0,0.0,7.0
2017,4,renault,4,972,6.0,0,8,8,26769,2.0,0.0,8.0
2017,4,sauber,15,972,0.0,0,9,9,26770,0.0,0.0,9.0
2017,4,mclaren,1,972,0.0,0,10,10,26771,0.0,0.0,10.0
2017,5,mercedes,131,973,161.0,3,1,1,26774,136.0,2.0,1.0
2017,5,ferrari,6,973,153.0,2,2,2,26773,135.0,2.0,2.0
2017,5,red_bull,9,973,72.0,0,3,3,26775,57.0,0.0,3.0
2017,5,force_india,10,973,53.0,0,4,4,26777,31.0,0.0,4.0
2017,5,toro_rosso,5,973,21.0,0,5,5,26778,13.0,0.0,6.0
2017,5,williams,3,973,18.0,0,6,6,26776,18.0,0.0,5.0
2017,5,renault,4,973,14.0,0,7,7,26779,6.0,0.0,8.0
2017,5,haas,210,973,9.0,0,8,8,26782,8.0,0.0,7.0
2017,5,sauber,15,973,4.0,0,9,9,26780,0.0,0.0,9.0
2017,5,mclaren,1,973,0.0,0,10,10,26781,0.0,0.0,10.0
2017,6,ferrari,6,974,196.0,3,1,1,26783,153.0,2.0,2.0
2017,6,mercedes,131,974,179.0,3,2,2,26784,161.0,3.0,1.0
2017,6,red_bull,9,974,97.0,0,3,3,26785,72.0,0.0,3.0
2017,6,force_india,10,974,53.0,0,4,4,26787,53.0,0.0,4.0
2017,6,toro_rosso,5,974,29.0,0,5,5,26788,21.0,0.0,5.0
2017,6,williams,3,974,20.0,0,6,6,26786,18.0,0.0,6.0
2017,6,renault,4,974,14.0,0,7,7,26789,14.0,0.0,7.0
2017,6,haas,210,974,14.0,0,8,8,26792,9.0,0.0,8.0
2017,6,sauber,15,974,4.0,0,9,9,26790,4.0,0.0,9.0
2017,6,mclaren,1,974,0.0,0,10,10,26791,0.0,0.0,10.0
2017,7,mercedes,131,975,222.0,4,1,1,26794,179.0,3.0,2.0
2017,7,ferrari,6,975,214.0,3,2,2,26793,196.0,3.0,1.0
2017,7,red_bull,9,975,112.0,0,3,3,26795,97.0,0.0,3.0
2017,7,force_india,10,975,71.0,0,4,4,26797,53.0,0.0,4.0
2017,7,toro_rosso,5,975,29.0,0,5,5,26798,29.0,0.0,5.0
2017,7,williams,3,975,22.0,0,6,6,26796,20.0,0.0,6.0
2017,7,renault,4,975,18.0,0,7,7,26799,14.0,0.0,7.0
2017,7,haas,210,975,15.0,0,8,8,26802,14.0,0.0,8.0
2017,7,sauber,15,975,4.0,0,9,9,26800,4.0,0.0,9.0
2017,7,mclaren,1,975,0.0,0,10,10,26801,0.0,0.0,10.0
2017,8,mercedes,131,976,250.0,4,1,1,26804,222.0,4.0,1.0
2017,8,ferrari,6,976,226.0,3,2,2,26803,214.0,3.0,2.0
2017,8,red_bull,9,976,137.0,1,3,3,26805,112.0,0.0,3.0
2017,8,force_india,10,976,79.0,0,4,4,26807,71.0,0.0,4.0
2017,8,williams,3,976,37.0,0,5,5,26806,22.0,0.0,6.0
2017,8,toro_rosso,5,976,33.0,0,6,6,26808,29.0,0.0,5.0
2017,8,haas,210,976,21.0,0,7,7,26812,15.0,0.0,8.0
2017,8,renault,4,976,18.0,0,8,8,26809,18.0,0.0,7.0
2017,8,sauber,15,976,5.0,0,9,9,26810,4.0,0.0,9.0
2017,8,mclaren,1,976,2.0,0,10,10,26811,0.0,0.0,10.0
2017,9,mercedes,131,977,287.0,5,1,1,26814,250.0,4.0,1.0
2017,9,ferrari,6,977,254.0,3,2,2,26813,226.0,3.0,2.0
2017,9,red_bull,9,977,152.0,1,3,3,26815,137.0,1.0,3.0
2017,9,force_india,10,977,89.0,0,4,4,26817,79.0,0.0,4.0
2017,9,williams,3,977,40.0,0,5,5,26816,37.0,0.0,5.0
2017,9,toro_rosso,5,977,33.0,0,6,6,26818,33.0,0.0,6.0
2017,9,haas,210,977,29.0,0,7,7,26822,21.0,0.0,7.0
2017,9,renault,4,977,18.0,0,8,8,26819,18.0,0.0,8.0
2017,9,sauber,15,977,5.0,0,9,9,26820,5.0,0.0,9.0
2017,9,mclaren,1,977,2.0,0,10,10,26821,2.0,0.0,10.0
2017,10,mercedes,131,978,330.0,6,1,1,26824,287.0,5.0,1.0
2017,10,ferrari,6,978,275.0,3,2,2,26823,254.0,3.0,2.0
2017,10,red_bull,9,978,174.0,1,3,3,26825,152.0,1.0,3.0
2017,10,force_india,10,978,95.0,0,4,4,26827,89.0,0.0,4.0
2017,10,williams,3,978,41.0,0,5,5,26826,40.0,0.0,5.0
2017,10,toro_rosso,5,978,33.0,0,6,6,26828,33.0,0.0,6.0
2017,10,haas,210,978,29.0,0,7,7,26832,29.0,0.0,7.0
2017,10,renault,4,978,26.0,0,8,8,26829,18.0,0.0,8.0
2017,10,sauber,15,978,5.0,0,9,9,26830,5.0,0.0,9.0
2017,10,mclaren,1,978,2.0,0,10,10,26831,2.0,0.0,10.0
2017,11,mercedes,131,979,357.0,6,1,1,26834,330.0,6.0,1.0
2017,11,ferrari,6,979,318.0,4,2,2,26833,275.0,3.0,2.0
2017,11,red_bull,9,979,184.0,1,3,3,26835,174.0,1.0,3.0
2017,11,force_india,10,979,101.0,0,4,4,26837,95.0,0.0,4.0
2017,11,williams,3,979,41.0,0,5,5,26836,41.0,0.0,5.0
2017,11,toro_rosso,5,979,39.0,0,6,6,26838,33.0,0.0,6.0
2017,11,haas,210,979,29.0,0,7,7,26842,29.0,0.0,7.0
2017,11,renault,4,979,26.0,0,8,8,26839,26.0,0.0,8.0
2017,11,mclaren,1,979,11.0,0,9,9,26841,2.0,0.0,10.0
2017,11,sauber,15,979,5.0,0,10,10,26840,5.0,0.0,9.0
2017,12,mercedes,131,980,392.0,7,1,1,26844,357.0,6.0,1.0
2017,12,ferrari,6,980,348.0,4,2,2,26843,318.0,4.0,2.0
